StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,1_prob_pre1,2_prob_pre1,3_prob_pre1,4_prob_pre1,1_prob_distr1,2_prob_distr1,3_prob_distr1,4_prob_distr1,5_prob_distr1,6_prob_distr1,1_prob_pre2,2_prob_pre2,3_prob_pre2,4_prob_pre2,climate_t_First Click,climate_t_Last Click,climate_t_Page Submit,climate_t_Click Count,climate_post1,stadium_t_First Click,stadium_t_Last Click,stadium_t_Page Submit,stadium_t_Click Count,stadium_post1,fentanyl_t_First Click,fentanyl_t_Last Click,fentanyl_t_Page Submit,fentanyl_t_Click Count,fentanyl_post1,learning_t_First Click,learning_t_Last Click,learning_t_Page Submit,learning_t_Click Count,learning_post1,1_prob_distr2,2_prob_distr2,3_prob_distr2,4_prob_distr2,5_prob_distr2,6_prob_distr2,check_33,1_prob_post2,2_prob_post2,3_prob_post2,4_prob_post2,1_persuasive,2_persuasive,3_persuasive,4_persuasive,1_trust,2_trust,3_trust,4_trust,5_trust,6_trust,7_trust,Age,Gender,Race,Education_level,Political_Party,Political_Views,workerId,hitId,assignmentId,subj_id
2022-04-27T10:37:58Z,2022-04-27T10:46:02Z,IP Address,100,483,TRUE,2022-04-27T10:46:02Z,R_veQEg4rDamRncmB,anonymous,EN,I consent to participate in this study.,70,90,80,90,90,90,70,70,90,90,90,90,90,90,14.652,14.652,16.808,1,99,0,0,24.196,0,90,19.364,19.364,19.781,1,80,11.249,14.455,17.491,4,90,79,90,80,41,7,42,34,14,54,90,80,Slightly persuasive,Not at all persuasive,Very persuasive,Very persuasive,Completely untrustworthy,Completely untrustworthy,Largely untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Completely untrustworthy,Somewhat trustworthy,49,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Very Liberal,A1GYKUR7KGUQYA,37VUR2VJ7I22REOS4SP7LF89DF1C1M,3XUHV3NRVTBUJOYLH9BMOGDU3TLH5N,96
2022-04-27T10:35:27Z,2022-04-27T10:46:12Z,IP Address,100,645,TRUE,2022-04-27T10:46:12Z,R_1pogrHmYtaQKUBG,anonymous,EN,I consent to participate in this study.,15,95,5,25,65,70,55,40,30,38,15,95,5,25,2.59,3.676,32.936,2,98,2.714,38.898,44.318,4,5,1.394,2.724,41.979,2,1,1.725,3.267,37.636,2,10,55,70,50,35,20,25,33,5,99,0,15,Moderately persuasive,Very persuasive,Moderately persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat untrustworthy,39,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A1P6OXEJ86HQRM,3LXX8KJXQ4MLP8OQYADRVLK90589OP,3ERMJ6L4D75VY6DFWZ6WE5ZMBLF7M1,97
2022-04-27T10:19:33Z,2022-04-27T10:48:19Z,IP Address,100,1725,TRUE,2022-04-27T10:48:20Z,R_1NhnelpLeRPaCjk,anonymous,EN,I consent to participate in this study.,90,30,2,95,70,95,1,80,10,99,80,30,2,95,1.054,17.52,130.248,6,85,1.685,9.181,59.991,7,50,5.264,12.972,79.497,3,1,1.316,61.703,87.98,6,90,85,95,1,80,10,99,33,70,85,1,90,Slightly persuasive,Very persuasive,Moderately persuasive,Slightly persuasive,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,52,Male,Hispanic or Latinx,Some undergraduate education,Democratic Party,Very Liberal,ADAL2H41ZBWAK,3LXX8KJXQ4MLP8OQYADRVLK90589OP,3L2IS5HSFJV3EZABL8E71C26OMMNUJ,98
2022-04-27T10:26:48Z,2022-04-27T10:48:24Z,IP Address,100,1296,TRUE,2022-04-27T10:48:24Z,R_2CCU0YPV2P9LiQ6,anonymous,EN,I consent to participate in this study.,60,80,20,90,18,62,9,14,43,47,64,85,20,70,2.185,2.633,40.879,2,99,7.534,14.835,87.932,3,45,2.893,3.395,93.601,2,0,0,0,64.893,0,31,25,45,12,14,45,46,83,34,99,0,12,Not at all persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Largely untrustworthy,33,Male,Black or African American,High School Diploma,Democratic Party,Very Liberal,AMIQGW2E3WYO4,3SU800BH9E5MUCP9BY0MGM2NSR0QU5,30LSNF239382GMQI58R9QLBXJW92I0,99
2022-04-27T10:30:44Z,2022-04-27T10:49:50Z,IP Address,100,1145,TRUE,2022-04-27T10:49:50Z,R_3KuxjlXGIZO4QkY,anonymous,EN,I consent to participate in this study.,70,98,95,85,30,90,15,5,10,45,65,99,90,85,0,0,33.618,0,99,0,0,44.925,0,5,0,0,60.088,0,0,0,0,79.692,0,20,30,90,20,5,10,45,33,5,99,0,20,Very persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,NA,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,42,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A10HW8JXM17XLD,329E6HTMT4FGKFEVJ9KOXR0EG8OK3Z,31UV0MXWNZPUFJ95NRT7OSE93605I4,100
2022-04-27T10:36:03Z,2022-04-27T10:49:59Z,IP Address,100,835,TRUE,2022-04-27T10:49:59Z,R_11YpSZOcOTHrqzj,anonymous,EN,I consent to participate in this study.,10,20,50,30,20,16,10,10,14,15,16,10,14,50,0,0,17.18,0,89,0,0,16.659,0,53,0,0,17.12,0,15,0,0,16.351,0,16,15,5,15,13,10,30,33,15,15,15,16,Very persuasive,Slightly persuasive,Very persuasive,Slightly persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Completely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,25,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Conservative,A39ASRFAG250FH,3P888QFVYB7RH75CFCODHGAYA5COQQ,3AQF3RZ55HV6OW7TR2XRD1FHJ9J6FU,101
2022-04-27T10:33:10Z,2022-04-27T10:50:41Z,IP Address,100,1051,TRUE,2022-04-27T10:50:42Z,R_2PBdj5cNqisXf8t,anonymous,EN,I consent to participate in this study.,40,70,0,30,70,10,20,35,90,40,40,70,0,40,0,0,17.7,0,85,0,0,25.872,0,15,0,0,17.973,0,0,0,0,21.165,0,25,70,10,40,20,90,40,33,20,90,0,20,Moderately persuasive,Very persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,40,Male,White or Caucasian,Some undergraduate education,Independent,Neither Liberal nor Conservative,A2V27A9GZA1NR2,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,3TMSXRD2XFDDSWSRBLVAMTA061T1WP,102
2022-04-27T10:42:14Z,2022-04-27T10:51:12Z,IP Address,100,537,TRUE,2022-04-27T10:51:12Z,R_wTWfnfwNG81mVy1,anonymous,EN,I consent to participate in this study.,35,99,85,70,99,40,0,78,45,45,38,99,85,70,3.005,3.603,17.473,3,99,1.219,1.652,20.996,3,30,2.16,3.576,17.011,5,60,12.075,12.491,26.088,3,45,99,45,0,78,48,45,33,30,99,60,30,Very persuasive,Very persuasive,Not at all persuasive,Slightly persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely untrustworthy,Largely trustworthy,Somewhat untrustworthy,49,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,A110KENBXU7SUJ,3P888QFVYB7RH75CFCODHGAYA5COQQ,3TPWUS5F8IEXFZ2PRIKU3PTRAYJWC9,103
2022-04-27T10:32:01Z,2022-04-27T10:51:12Z,IP Address,100,1151,TRUE,2022-04-27T10:51:12Z,R_1jPu70GGBYbayVV,anonymous,EN,I consent to participate in this study.,0,80,40,10,20,40,5,60,75,50,0,80,40,20,0,0,29.621,0,95,3.777,3.777,23.281,1,0,0,0,35.398,0,0,0,0,35.189,0,5,10,10,5,60,70,50,33,0,95,0,10,Moderately persuasive,Moderately persuasive,Extremely persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,40,Male,Asian,Bachelor’s Degree,Republican Party,Slightly Conservative,AONSG5WOC3OX0,3JU8CV4BSTP6HV4XFZ9OHBKO59QOPZ,3I33IC7ZWOFNA47KTKZW9NNE6O4A24,104
2022-04-27T10:43:44Z,2022-04-27T10:51:51Z,IP Address,100,486,TRUE,2022-04-27T10:51:51Z,R_1KiKJ0zunVe7iE4,anonymous,EN,I consent to participate in this study.,75,90,20,50,90,70,70,80,20,30,70,90,20,40,0,0,19.707,0,99,0,0,25.396,0,5,0,0,34.421,0,1,0,0,40.427,0,5,90,80,70,60,30,40,33,10,95,1,5,Moderately persuasive,Extremely persuasive,Very persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Completely trustworthy,Largely trustworthy,35,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,A1AZ97YYFVWFGC,389A2A305WV2KP3A89L77APZ8NVC0J,35GMH2SV3NU47OD1WNZFCJG8S8YEO9,105
2022-04-27T10:35:56Z,2022-04-27T10:51:53Z,IP Address,100,956,TRUE,2022-04-27T10:51:53Z,R_0dYZoOT5p0YYrqF,anonymous,EN,I consent to participate in this study.,5,99,0,98,30,4,5,50,25,20,6,99,0,95,38.54,38.54,40.927,1,100,0,0,28.929,0,0,60.711,61.636,64.762,2,0,0,0,34.703,0,0,8,0,4,15,25,20,33,0,100,0,0,Extremely persuasive,Extremely persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,25,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,A1969Q0R4Y0E3J,3JU8CV4BSTP6HV4XFZ9OHBKO59QOPZ,3BF51CHDT4NVOHCKK35A7LH3MLA0HL,106
2022-04-27T10:41:54Z,2022-04-27T10:52:10Z,IP Address,100,616,TRUE,2022-04-27T10:52:10Z,R_1QshuW8pVqCUVvg,anonymous,EN,I consent to participate in this study.,68,68,10,75,28,60,65,30,5,40,65,68,10,70,0,0,25.861,0,68,0,0,32.135,0,32,0,0,23.654,0,0,0,0,40.221,0,20,30,70,65,30,30,40,33,18,68,0,20,Moderately persuasive,Very persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,58,Male,White or Caucasian,Some undergraduate education,Independent,Slightly Conservative,A1OZPLHNIU1519,3K2CEDRADJEG9KCSJ03VUHWGZCWTMU,3VBEN272MTCHPU1L9Z6CWRBL2DGGSP,107
2022-04-27T10:39:01Z,2022-04-27T10:52:43Z,IP Address,100,821,TRUE,2022-04-27T10:52:43Z,R_1JPKGV4iCiaLcvG,anonymous,EN,I consent to participate in this study.,50,50,20,80,40,70,70,80,50,10,50,50,25,85,1.703,16.405,79.325,6,60,1.12,16.115,42.639,5,50,2.715,16.677,55.896,5,1,1.15,16.349,36.234,6,80,10,70,60,70,50,10,33,50,60,1,80,Moderately persuasive,Very persuasive,Extremely persuasive,Very persuasive,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Largely trustworthy,24,Male,White or Caucasian,High School Diploma,Republican Party,Very Conservative,A2RRK8SV0VBLTJ,36JW4WBR1EXKY1TGXJITL89JRHPHF1,3OVHNO1VEFEBEMD821ZCMZ5RC00DZH,108
2022-04-27T10:44:59Z,2022-04-27T10:52:46Z,IP Address,100,467,TRUE,2022-04-27T10:52:46Z,R_2D7TIL7rcEenJax,anonymous,EN,I consent to participate in this study.,54,99,80,80,70,100,90,35,65,35,54,99,80,80,0,0,16.025,0,100,0,0,17.862,0,10,28.558,28.558,28.89,1,0,0,0,16.512,0,5,80,100,70,30,65,35,33,10,100,0,5,Very persuasive,Extremely persuasive,Extremely persuasive,Extremely persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,61,Male,White or Caucasian,Some undergraduate education,Independent,Very Liberal,A1V2H0UF94ATWY,3K2CEDRADJEG9KCSJ03VUHWGZCWTMU,3W8CV64QJBCDKB0XKZO30WIWPP49H6,109
2022-04-27T10:19:10Z,2022-04-27T10:53:18Z,IP Address,100,2047,TRUE,2022-04-27T10:53:18Z,R_2CJtWu9TOEb7Vfk,anonymous,EN,I consent to participate in this study.,10,99,40,70,35,85,20,10,30,40,10,99,35,75,0,0,52.155,0,99,10.093,12.601,16.052,2,5,0,0,26.393,0,5,0.363,6.035,18.034,2,20,30,85,15,20,30,40,33,5,99,5,20,Moderately persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat trustworthy,35,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,A320QA9HJFUOZO,3XJOUITW9247UZAKBTACBQGL9DTQTE,39ASUFLU66KR1XRTXEMBVW714C3EXE,110
2022-04-27T10:48:47Z,2022-04-27T10:54:05Z,IP Address,100,317,TRUE,2022-04-27T10:54:05Z,R_3mf7M0r1bntQVDZ,anonymous,EN,I consent to participate in this study.,50,0,1,75,70,1,0,90,20,0,50,0,1,75,0,0,17.289,0,0,0,0,15.748,0,40,0,0,15.926,0,0,0,0,29.849,0,30,70,5,0,60,20,0,33,40,0,0,40,Slightly persuasive,Not at all persuasive,Moderately persuasive,Moderately persuasive,Completely untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Completely untrustworthy,Largely untrustworthy,Completely untrustworthy,Largely untrustworthy,39,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,A207IHY6GERCFO,37VUR2VJ7I22REOS4SP7LF89DF1C1M,34S6N1K2Z4W8LD169WRT559RPJLLHF,111
2022-04-27T10:47:26Z,2022-04-27T10:55:43Z,IP Address,100,496,TRUE,2022-04-27T10:55:43Z,R_1KwMns1UKhKqDcC,anonymous,EN,I consent to participate in this study.,0,99,5,10,70,100,10,35,15,45,0,99,5,10,17.657,18.159,27.649,2,100,0,0,24.924,0,0,29.453,33.235,37.996,2,1,18.357,24.048,29.688,6,2,60,100,20,15,15,45,33,0,100,1,2,Moderately persuasive,Very persuasive,Very persuasive,Moderately persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,33,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,AM65LGXJBTJ0I,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,3WMINLGALKG08MZMQDO2L0W0IFHACD,112
2022-04-27T10:24:10Z,2022-04-27T10:55:49Z,IP Address,100,1898,TRUE,2022-04-27T10:55:49Z,R_2RWcwl1gqerx9xJ,anonymous,EN,I consent to participate in this study.,10,30,50,50,50,50,50,50,50,50,10,50,50,50,9.651,9.651,52.568,1,50,0,0,318.142,0,10,0,0,21.612,0,70,0,0,15.959,0,20,50,50,50,50,50,50,33,10,50,50,10,Moderately persuasive,Moderately persuasive,Moderately persuasive,Moderately persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Largely untrustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,30,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,AOHS348RVOF6D,389A2A305WV2KP3A89L77APZ8NVC0J,3XCC1ODXDUOW14VMX6BJ0VARMY5QR5,113
2022-04-27T10:51:01Z,2022-04-27T10:56:26Z,IP Address,100,324,TRUE,2022-04-27T10:56:26Z,R_23f18utwOFMZfi2,anonymous,EN,I consent to participate in this study.,25,2,75,50,20,20,65,35,10,40,25,2,75,50,24.104,24.104,24.739,1,2,0,0,16.633,0,10,0,0,20.853,0,50,0,0,15.569,0,35,20,20,65,20,10,40,33,10,2,50,35,Slightly persuasive,Not at all persuasive,Not at all persuasive,Slightly persuasive,Somewhat untrustworthy,Largely trustworthy,Somewhat untrustworthy,Completely untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely untrustworthy,38,Female,Asian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,A37S96RT1P1IT2,3O71U79SSJ2FUKZDU0Y5KC0UXTIMSY,3L70J4KAZPZADE50Q9JD56EI3FTADD,114
2022-04-27T10:19:53Z,2022-04-27T10:58:22Z,IP Address,100,2308,TRUE,2022-04-27T10:58:22Z,R_238qDVfylqr87Ow,anonymous,EN,I consent to participate in this study.,60,99,0,20,50,90,15,40,25,40,60,99,0,20,0,0,16.487,0,99,0,0,18.177,0,0,15.896,15.896,25.725,1,0,0,0,28.904,0,3,50,85,15,40,20,40,33,0,99,0,3,Very persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,28,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,APGX2WZ59OWDN,3LCXHSGDM1JHIW70D2AM74VLORRES1,3J4Q2Z4UT7G190C8W0LPNUI8EDKWQE,115
2022-04-27T10:52:58Z,2022-04-27T11:00:11Z,IP Address,100,433,TRUE,2022-04-27T11:00:11Z,R_XC8YOa92tZ19A6l,anonymous,EN,I consent to participate in this study.,35,5,80,85,17,80,10,90,50,10,35,5,80,85,0,0,16.546,0,5,0,0,18.343,0,8,2.786,4.531,39.435,2,0,30.378,30.378,41.752,1,50,18,80,10,90,50,10,33,8,5,0,50,Extremely persuasive,Not at all persuasive,Extremely persuasive,Slightly persuasive,Completely untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Largely trustworthy,40,Male,White or Caucasian,Some undergraduate education,Independent,Slightly Liberal,A3TBG0S2IEBVHU,3CIS7GGG7DWXX9Z4275MM5D99OCEUH,3IHR8NYAMGE40MS9MH0HSX97PO04PA,116
2022-04-27T10:52:38Z,2022-04-27T11:00:41Z,IP Address,100,483,TRUE,2022-04-27T11:00:41Z,R_1FybgJvF5n77YF3,anonymous,EN,I consent to participate in this study.,5,70,0,30,40,90,5,50,80,20,5,60,0,30,0,0,16.938,0,80,0,0,24.727,0,0,0,0,55.055,0,0,0,0,17.254,0,10,30,90,5,50,80,20,33,0,90,0,10,Moderately persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,Somewhat trustworthy,31,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,A2NQR8NLH5P3IH,37VUR2VJ7I22REOS4SP7LF89DF1C1M,3CP1TO84P2EQ4YV3YO8F1C7SEA352T,117
2022-04-27T10:48:45Z,2022-04-27T11:00:55Z,IP Address,100,730,TRUE,2022-04-27T11:00:56Z,R_2Pq9cFbbo40vPaJ,anonymous,EN,I consent to participate in this study.,20,60,0,85,75,90,65,55,25,70,15,70,1,90,0,0,32.006,0,70,0,0,35.568,0,30,0,0,36.599,0,0,0,0,36.582,0,40,75,80,55,25,15,75,33,20,75,0,30,Moderately persuasive,Moderately persuasive,Extremely persuasive,Very persuasive,Somewhat untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,35,Male,Black or African American,High School Diploma,Independent,Slightly Liberal,A27W025UEXS1G0,3I4E7AFQ3SCQ8C67G3Q3EP4ZVI1TJQ,37ZHEEHM65ZUCK55QH1HI6QGBUY37H,118
2022-04-27T10:51:50Z,2022-04-27T11:01:01Z,IP Address,100,551,TRUE,2022-04-27T11:01:02Z,R_1CqBojgSM3nkcYb,anonymous,EN,I consent to participate in this study.,70,99,1,95,20,85,50,50,10,30,75,99,1,95,16.063,16.063,16.687,1,99,0,0,19.611,0,10,0,0,16.526,0,0,8.872,26.041,31.563,3,99,20,85,50,30,10,30,33,10,99,0,99,Extremely persuasive,Extremely persuasive,Extremely persuasive,Extremely persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Completely trustworthy,Largely trustworthy,32,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,A2I4PRZ9IZMKON,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,32N49TQG3PVW7V5MHUJ7BSKP3MXAVC,119
2022-04-27T10:49:15Z,2022-04-27T11:02:04Z,IP Address,100,768,TRUE,2022-04-27T11:02:04Z,R_CjoggMXdyyIE1tT,anonymous,EN,I consent to participate in this study.,75,50,50,90,80,80,70,80,20,10,80,30,50,90,0,0,63.597,0,90,0,0,44.967,0,30,0,0,88.376,0,10,0,0,57.836,0,60,70,80,75,80,15,10,33,30,80,20,60,Moderately persuasive,Moderately persuasive,Moderately persuasive,Slightly persuasive,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,36,Female,White or Caucasian,Some undergraduate education,Republican Party,Slightly Conservative,A2KPEUCEE2M05G,3XJOUITW9247UZAKBTACBQGL9DTQTE,39PAAFCODVD1MR4VNUAO6XAHRBHTVF,120
2022-04-27T10:55:14Z,2022-04-27T11:02:50Z,IP Address,100,456,TRUE,2022-04-27T11:02:51Z,R_0960Va3RTcJJD7b,anonymous,EN,I consent to participate in this study.,70,30,70,20,70,70,20,30,40,20,70,40,70,20,0,0,16.299,0,50,0,0,17.856,0,70,0,0,18.365,0,40,0,0,17.008,0,20,70,70,20,30,40,20,33,70,50,40,20,Slightly persuasive,Moderately persuasive,Moderately persuasive,Moderately persuasive,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,34,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,AB7ZGKRL87OZ1,329E6HTMT4FGKFEVJ9KOXR0EG8OK3Z,3JC6VJ2SAKWF91Q7B31U7UQQQYV5A0,121
2022-04-27T10:55:03Z,2022-04-27T11:04:32Z,IP Address,100,569,TRUE,2022-04-27T11:04:33Z,R_3dTlr84c1K7KCKw,anonymous,EN,I consent to participate in this study.,5,10,25,85,35,95,10,90,25,50,10,10,20,95,0,0,21.035,0,30,0,0,17.705,0,15,1.998,1.998,56.736,1,15,0,0,27.668,0,60,20,80,25,90,40,50,33,5,20,15,85,Very persuasive,Moderately persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,58,Female,White or Caucasian,High School Diploma,Independent,Slightly Liberal,A10249252O9I20MRSOBVF,31ODACBEO2S6FZX5MT5M1LKZ7UFQSP,36AHBNMV10PB9W336FXT8SWP66WDYQ,122
2022-04-27T10:18:58Z,2022-04-27T11:05:01Z,IP Address,100,2762,TRUE,2022-04-27T11:05:01Z,R_1f1OzZFVFlb3Ifp,anonymous,EN,I consent to participate in this study.,20,70,50,60,30,40,50,30,80,60,50,60,50,70,0,0,23.739,0,70,701.878,701.878,702.422,1,60,0,0,25.148,0,50,0,0,26.215,0,60,40,60,60,20,40,30,50,60,50,30,40,Slightly persuasive,Very persuasive,Moderately persuasive,Very persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Largely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,29,Female,Black or African American,Ph.D. or higher,Democratic Party,Very Liberal,A2UR8ZKKO51K5N,3R16PJFTTB412BXZJNP77WSKU8KK4K,3SB4CE2TJ48OBKAHH9KPZDHAJX5XA2,123
2022-04-27T10:52:06Z,2022-04-27T11:06:49Z,IP Address,100,882,TRUE,2022-04-27T11:06:49Z,R_abiEOJqvyvHySRj,anonymous,EN,I consent to participate in this study.,25,1,50,25,25,65,50,25,10,5,25,5,50,50,0,0,40.943,0,4,0,0,21.766,0,25,0,0,36.144,0,50,0,0,28.903,0,50,35,65,50,25,15,5,33,20,4,50,25,Moderately persuasive,Not at all persuasive,Not at all persuasive,Slightly persuasive,Largely untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,NA,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,A3PRQ2GSU42718,3I4E7AFQ3SCQ8C67G3Q3EP4ZVI1TJQ,3O7L7BFSHN2UB22YYSMASMKMGZZEIE,124
2022-04-27T10:58:53Z,2022-04-27T11:07:13Z,IP Address,100,500,TRUE,2022-04-27T11:07:13Z,R_22wRsECL6dPKr8P,anonymous,EN,I consent to participate in this study.,55,95,30,60,30,65,35,65,58,55,35,95,30,60,0,0,16.145,0,97,0,0,23.292,0,10,0,0,25.894,0,0,0,0,21.048,0,20,30,65,30,65,40,55,33,5,97,0,10,Extremely persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,60,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,AAASQIW3J32OL,3JU8CV4BSTP6HV4XFZ9OHBKO59QOPZ,3NLZY2D53Y2LY609SMENEJ1SG6GQLF,125
2022-04-27T10:54:12Z,2022-04-27T11:07:36Z,IP Address,100,804,TRUE,2022-04-27T11:07:36Z,R_2c7pESNWmL09Nud,anonymous,EN,I consent to participate in this study.,92,85,66,81,11,73,3,25,84,7,52,88,21,83,0,0,32.113,0,88,29.929,29.929,33.943,1,32,0,0,43.008,0,2,13.449,13.449,63.106,1,14,3,75,7,3,61,4,33,32,90,12,23,Slightly persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,35,Male,Black or African American,Bachelor’s Degree,Democratic Party,Slightly Liberal,A2CW0BEWH1R9F5,3JU8CV4BSTP6HV4XFZ9OHBKO59QOPZ,37XITHEIS5MS73L3SOAOGQLAIJ5CRN,126
2022-04-27T10:59:38Z,2022-04-27T11:07:39Z,IP Address,100,481,TRUE,2022-04-27T11:07:40Z,R_2fdjqKwOaGrj73T,anonymous,EN,I consent to participate in this study.,90,95,20,85,25,90,15,30,10,45,90,95,20,85,1.581,3.238,16.195,2,97,1.66,3.565,20.289,2,50,1.645,3.477,37.778,2,1,1.392,3.232,19.374,2,65,25,70,15,30,10,45,33,40,97,1,60,Moderately persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,36,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,AU849EHZNGV2Z,3H781YYV71VIXWKF22FCH9R7QA5ETQ,3KB8R4ZV1NKI88KJYDKH621LYPUBGJ,127
